Account,ISIN,Short Name,PX_LAST,CRNCY,144A_FLAG,PRVT_PLACE,AMT_Issued,EXCHANGE RATE,Issue Size (USD mil),MARKET_SECTOR_DES,MTY_TYP,Bond Type,CPN_TYP,CPN_TYP_adj,IS_SUBORDINATED,CAPITAL_CONTINGENT_SECURITY,IS_CD,ULT_PARENT_CNTRY_OF_RISK,CNTRY_OF_RISK,Country Classification,INDUSTRY_SECTOR,INDUSTRY_GROUP,GUARANTOR_EQY_TICKER,Issuer_Parent_Eqy_Ticker,ULT_PARENT_TICKER_EXCHANGE,Issuer Ticker to Use,RTG_SP_LT_FC_ISSUER_CREDIT,RTG_MDY_LT_FC_DEBT_RATING,RTG_MOODY_LONG_TERM,ISSUER_RTG_MOODY_0,ISSUER_RTG_SP,ISSUER_RTG_MOODY,ISSUER Lowest Rating in S&P Equivalent,RTG_SP,RTG_MOODY,RTG_SP_adj,RTG_MOODY_adj,YAS_ISPREAD_TO_GOVT,DISC_MRGN_ASK,SPREAD,CALLED,CALLED_DT,Issue Lowest Rating in S&P Equivalent,Use Issue or Issuer Rating?,Rating to Use,Rating_Ranked,IG / NIG Indicator,Maturity,"Yrs to maturity 
(Perp = 30 yrs)",Tenor Bucket,Tenor Column,Tenor_Ranked,Indicative_LTV_1 @ IM,Pass Private Placement/144A check?,Pass ABS/CDO check?,Straight Bond ≥ 40% price / Perp ≥ 50% price?,Issue Size ≥ USD 100mil for sub IG and EM bond?,Approved CCY?,Approved Country of Risk?,Floating Coupon Adjustments (+LTV%),"ZCB (-5% LTV for 5-10Y, -10% LTV for >10Y)",Subs - if issuer rating <= issue rating OR if no issue rating then -10% LTV,BB+/ B/ B-/ NR Sovereign = +5% LTV,"800-1200= -10% LTV
1000-1200= -20% LTV
>1200 - no financing",Indicative_LTV_2 @ IM,FINAL_LTV @ IM,FINAL_LTV @ MC,FINAL_LTV @ SL,FINAL_HC @ IM,FINAL_HC @ MC,FINAL_HC @ SL,Warning Comments,System HC @ MC,Difference in HC,Review Comments
0,XS2194361494,AGILE GROUP,17.122,USD,N,N,500000000,1,500,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,HK,CN,EM,Financial,Real Estate,#N/A N/A,3383 HK,NIL,3383 HK,NR,NIL,Caa1,Caa1,NIL,Caa1,Unrated,NR,NIL,NIL,NIL,38850.93943,#N/A Field Not Applicable,38850.93943,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,1/2/2025,0.846575342,<=1Y,1,01. <=1Y,0.4,YES,YES,NO,YES,YES,YES,0,0,0,0,No LTV - High Spreads,0,0,0,0,1,1,1,,0%,1,0
0,XS2243343204,AGILE GROUP,13.926,USD,N,N,483000000,1,483,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,HK,CN,EM,Financial,Real Estate,#N/A N/A,3383 HK,NIL,3383 HK,NR,NIL,Caa1,Caa1,NIL,Caa1,Unrated,NIL,Caa2u,NIL,Caa2,18744.758,#N/A Field Not Applicable,18744.758,N,#N/A Field Not Applicable,#N/A,#N/A,#N/A,#N/A,#N/A,10/13/2025,1.624657534,<=2Y,2,02. <=2Y,0,YES,YES,NO,CHECK,YES,YES,0,0,0,0,No LTV - High Spreads,0,0,0,0,1,1,1,,0%,1,0
0,XS2770234826,AGRI BK CHINA/HK,98.682,USD,N,N,40000000,1,40,Corp,AT MATURITY,Straight,ZERO COUPON,Zero Coupon,N,#N/A Field Not Applicable,Y,CN,CN,EM,Financial,Banks,#N/A Field Not Applicable,1288 HK,NIL,1288 HK,A,NIL,NIL,NIL,A,NIL,A,NIL,NIL,NIL,NIL,47.3526297,#N/A Field Not Applicable,47.3526297,N,#N/A Field Not Applicable,Unrated,Use Guarantor/Issuer rating,A,22. Unrated,IG,5/22/2024,0.230136986,<=1Y,1,01. <=1Y,0.95,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.95,0.95,0.9595,0.9709,0.05,0.0405,0.0291,,95%,-0.9095,0
0,XS2655732746,AGRI BK CHINA/SG,99.114,USD,N,N,35000000,1,35,Corp,AT MATURITY,Straight,ZERO COUPON,Zero Coupon,N,#N/A Field Not Applicable,Y,CN,CN,EM,Financial,Banks,#N/A Field Not Applicable,1288 HK,NIL,1288 HK,A,NIL,NIL,NIL,A,NIL,A,NIL,NIL,NIL,NIL,53.720873,#N/A Field Not Applicable,53.720873,N,#N/A Field Not Applicable,Unrated,Use Guarantor/Issuer rating,A,22. Unrated,IG,4/24/2024,0.153424658,<=1Y,1,01. <=1Y,0.95,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.95,0.95,0.9595,0.9709,0.05,0.0405,0.0291,,95%,-0.9095,0
0,XS2728465613,AGRI BK CHN/SYD,#N/A N/A,AUD,N,N,30400000,1.5315,19.84982044,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,Y,CN,CN,EM,Financial,Banks,#N/A Field Not Applicable,1288 HK,NIL,1288 HK,A,NIL,NIL,NIL,A,NIL,A,NIL,NIL,NIL,NIL,#N/A N/A,#N/A Field Not Applicable,#N/A Field Not Applicable,N,#N/A Field Not Applicable,Unrated,Use Guarantor/Issuer rating,A,22. Unrated,IG,3/1/2024,0.005479452,<=1Y,1,01. <=1Y,0.95,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.95,0.95,0.9595,0.9709,0.05,0.0405,0.0291,"Last price #N/A, refer last price in Avaloq",95%,-0.9095,0
0,XS2735739505,AGRI BK CHN/SYD,#N/A N/A,AUD,N,N,21700000,1.5315,14.16911525,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,Y,CN,CN,EM,Financial,Banks,#N/A Field Not Applicable,1288 HK,NIL,1288 HK,A,NIL,NIL,NIL,A,NIL,A,NIL,NIL,NIL,NIL,#N/A N/A,#N/A Field Not Applicable,#N/A Field Not Applicable,N,#N/A Field Not Applicable,Unrated,Use Guarantor/Issuer rating,A,22. Unrated,IG,3/19/2024,0.054794521,<=1Y,1,01. <=1Y,0.95,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.95,0.95,0.9595,0.9709,0.05,0.0405,0.0291,"Last price #N/A, refer last price in Avaloq",95%,-0.9095,0
0,XS2732943506,AGRI BK CHN/SYD,#N/A N/A,AUD,N,N,40500000,1.5315,26.4446621,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,Y,CN,CN,EM,Financial,Banks,#N/A Field Not Applicable,1288 HK,NIL,1288 HK,A,NIL,NIL,NIL,A,NIL,A,NIL,NIL,NIL,NIL,#N/A N/A,#N/A Field Not Applicable,#N/A Field Not Applicable,N,#N/A Field Not Applicable,Unrated,Use Guarantor/Issuer rating,A,22. Unrated,IG,3/8/2024,0.024657534,<=1Y,1,01. <=1Y,0.95,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.95,0.95,0.9595,0.9709,0.05,0.0405,0.0291,"Last price #N/A, refer last price in Avaloq",95%,-0.9095,0
0,XS2731234154,AGRI BK CHN/SYD,#N/A N/A,AUD,N,N,33000000,1.5315,21.54750245,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,Y,CN,CN,EM,Financial,Banks,#N/A Field Not Applicable,1288 HK,NIL,1288 HK,A,NIL,NIL,NIL,A,NIL,A,NIL,NIL,NIL,NIL,#N/A N/A,#N/A Field Not Applicable,#N/A Field Not Applicable,N,#N/A Field Not Applicable,Unrated,Use Guarantor/Issuer rating,A,22. Unrated,IG,3/8/2024,0.024657534,<=1Y,1,01. <=1Y,0.95,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.95,0.95,0.9595,0.9709,0.05,0.0405,0.0291,"Last price #N/A, refer last price in Avaloq",95%,-0.9095,0
0,XS2328261263,AIA GROUP,93.339,USD,N,N,750000000,1,750,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,#N/A Field Not Applicable,N,HK,HK,DM,Financial,Insurance,#N/A Field Not Applicable,1299 HK,NIL,1299 HK,A+,NIL,A1,A1,A+,A1,A+,NIL,A2,NIL,A2,155.389637,#N/A N/A,155.389637,N,#N/A Field Not Applicable,A,Use Issue rating,A,06. A,IG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.75,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.75,0.7,0.735,0.77,0.3,0.265,0.23,,70%,-0.435,0
0,US00131MAK99,AIA GROUP,74.568,USD,N,N,1750000000,1,1750,Corp,CALLABLE,Straight,FIXED,Fixed,Y,#N/A Field Not Applicable,N,HK,HK,DM,Financial,Insurance,#N/A Field Not Applicable,1299 HK,NIL,1299 HK,A+,NIL,A1,A1,A+,A1,A+,A,A2,A,A2,110.7655605,#N/A Field Not Applicable,110.7655605,N,#N/A Field Not Applicable,A,Use Issue rating,A,06. A,IG,9/16/2040,16.56164384,<=10Y+,10,10. <=10Y+,0.75,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.75,0.75,0.7875,0.825,0.25,0.2125,0.175,,75%,-0.5375,0
0,US00131M2B87,AIA GROUP,94.686,USD,N,N,500000000,1,500,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,HK,HK,DM,Financial,Insurance,#N/A Field Not Applicable,1299 HK,NIL,1299 HK,A+,NIL,A1,A1,A+,A1,A+,A+,A1,A+,A1,75.51537461,#N/A Field Not Applicable,75.51537461,N,#N/A Field Not Applicable,A+,Use Issue rating,A+,05. A+,IG,3/11/2044,20.04657534,<=10Y+,10,10. <=10Y+,0.75,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.75,0.75,0.7875,0.825,0.25,0.2125,0.175,,75%,-0.5375,0
0,US00914AAB89,AIR LEASE CORP,96.367,USD,N,N,750000000,1,750,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Financial,Diversified Finan Serv,#N/A Field Not Applicable,AL US,NIL,AL US,BBB,NIL,NIL,NIL,BBB,NIL,BBB,BBB,NIL,BBB,NIL,86.4010956,#N/A Field Not Applicable,86.4010956,N,#N/A Field Not Applicable,BBB,Use Issue rating,BBB,09. BBB,IG,6/1/2026,2.257534247,<=3Y,3,03. <=3Y,0.9,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.9,0.9,0.927,0.9405,0.1,0.073,0.0595,,90%,-0.827,0
0,AU3CB0289213,AIR NEW ZEALAND,104.077,AUD,N,N,250000000,1.5315,163.2386549,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,NZ,NZ,DM,"Consumer, Cyclical",Airlines,#N/A Field Not Applicable,AIR NZ,NIL,AIR NZ,NR,NIL,Baa1,Baa1,NIL,Baa1,BBB+,NIL,Baa1,NIL,Baa1,176.3109337,#N/A Field Not Applicable,176.3109337,N,#N/A Field Not Applicable,BBB+,Use Issue rating,BBB+,08. BBB+,IG,5/25/2029,5.24109589,<=6Y,6,06. <=6Y,0.8,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.8,0.8,0.84,0.88,0.2,0.16,0.12,,80%,-0.64,0
0,XS2607535684,AL RAJHI SUKUK,98.973,USD,N,N,1130000000,1,1130,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,SA,SA,EM,Financial,Banks,#N/A Field Not Applicable,#N/A N/A,NIL,#N/A N/A,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,A1,NIL,A1,65.40497119,#N/A Field Not Applicable,65.40497119,N,#N/A Field Not Applicable,A+,Use Issue rating,A+,05. A+,IG,4/5/2028,4.104109589,<=5Y,5,05. <=5Y,0.85,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.85,0.85,0.8798,0.9095,0.15,0.1203,0.0905,,85%,-0.7297,0
0,XS2238947126,ALAM SUTERA REAL,100.1,USD,N,N,251003000,1,251.003,Corp,CALL/SINK,Straight,PAY-IN-KIND,#N/A,N,#N/A Field Not Applicable,N,ID,ID,EM,Financial,Real Estate,#N/A N/A,ASRI IJ,NIL,ASRI IJ,NR,NIL,Caa1,Caa1,NIL,Caa1,Unrated,NIL,Caa1,NIL,Caa1,711.7958486,#N/A Field Not Applicable,711.7958486,N,#N/A Field Not Applicable,#N/A,#N/A,#N/A,#N/A,#N/A,11/2/2025,1.679452055,<=2Y,2,02. <=2Y,0,YES,YES,YES,CHECK,YES,YES,CHECK,CHECK,0,0,0,0,0,0,0,1,1,1,,0%,1,0
0,US01609WAV46,ALIBABA GROUP,81.043,USD,N,N,1750000000,1,1750,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,CN,CN,EM,Communications,Internet,#N/A Field Not Applicable,BABA US,NIL,BABA US,A+,NIL,A1,A1,A+,A1,A+,A+,A1,A+,A1,115.3286576,#N/A Field Not Applicable,115.3286576,N,#N/A Field Not Applicable,A+,Use Issue rating,A+,05. A+,IG,12/6/2047,23.78630137,<=10Y+,10,10. <=10Y+,0.75,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.75,0.75,0.7875,0.825,0.25,0.2125,0.175,,75%,-0.5375,0
0,XS2615583510,ALPHA STAR VII,101.593,USD,N,N,400000000,1,400,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,AE,AE,EM,Financial,Real Estate,1414330D UH,#N/A N/A,NIL,1414330D UH,BB,NIL,NIL,NIL,BB,NIL,BB,BB,NIL,BB,NIL,228.7231533,#N/A Field Not Applicable,228.7231533,N,#N/A Field Not Applicable,BB,Use Issue rating,BB,12. BB,NIG,4/27/2026,2.161643836,<=3Y,3,03. <=3Y,0.7,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.7,0.7,0.735,0.77,0.3,0.265,0.23,,70%,-0.435,0
0,US02079KAE73,ALPHABET INC,66.139,USD,N,N,1250000000,1,1250,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Communications,Internet,#N/A Field Not Applicable,GOOGL US,NIL,GOOGL US,AA+,NIL,Aa2,Aa2,AA+,Aa2,AA,AA+,Aa2,AA+,Aa2,46.40946213,#N/A Field Not Applicable,46.40946213,N,#N/A Field Not Applicable,AA,Use Issue rating,AA,03. AA,IG,8/15/2040,16.4739726,<=10Y+,10,10. <=10Y+,0.75,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.75,0.75,0.7875,0.825,0.25,0.2125,0.175,,75%,-0.5375,0
0,US02079KAF49,ALPHABET INC,58.713,USD,N,N,2500000000,1,2500,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Communications,Internet,#N/A Field Not Applicable,GOOGL US,NIL,GOOGL US,AA+,NIL,Aa2,Aa2,AA+,Aa2,AA,AA+,Aa2,AA+,Aa2,36.02262563,#N/A Field Not Applicable,36.02262563,N,#N/A Field Not Applicable,AA,Use Issue rating,AA,03. AA,IG,8/15/2050,26.47945205,<=10Y+,10,10. <=10Y+,0.75,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.75,0.75,0.7875,0.825,0.25,0.2125,0.175,,75%,-0.5375,0
0,US02209SBL60,ALTRIA GROUP INC,80.066,USD,N,N,1750000000,1,1750,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,"Consumer, Non-cyclical",Agriculture,MO2 US,MO US,NIL,MO2 US,NR,NIL,NIL,NIL,NIL,NIL,Unrated,BBB,A3,BBB,A3,128.7646463,#N/A Field Not Applicable,128.7646463,N,#N/A Field Not Applicable,BBB,Use Issue rating,BBB,09. BBB,IG,2/4/2032,7.939726027,<=8Y,8,08. <=8Y,0.75,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.75,0.75,0.7875,0.825,0.25,0.2125,0.175,,75%,-0.5375,0
0,US02209SBM44,ALTRIA GROUP INC,72.084,USD,N,N,1500000000,1,1500,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,"Consumer, Non-cyclical",Agriculture,MO2 US,MO US,NIL,MO2 US,NR,NIL,NIL,NIL,NIL,NIL,Unrated,BBB,A3,BBB,A3,158.4219431,#N/A Field Not Applicable,158.4219431,N,#N/A Field Not Applicable,BBB,Use Issue rating,BBB,09. BBB,IG,2/4/2041,16.94794521,<=10Y+,10,10. <=10Y+,0.7,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.7,0.7,0.735,0.77,0.3,0.265,0.23,,70%,-0.435,0
0,US02209SBN27,ALTRIA GROUP INC,68.246,USD,N,N,1250000000,1,1250,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,"Consumer, Non-cyclical",Agriculture,MO2 US,MO US,NIL,MO2 US,NR,NIL,NIL,NIL,NIL,NIL,Unrated,BBB,A3,BBB,A3,165.632324,#N/A Field Not Applicable,165.632324,N,#N/A Field Not Applicable,BBB,Use Issue rating,BBB,09. BBB,IG,2/4/2051,26.95342466,<=10Y+,10,10. <=10Y+,0.7,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.7,0.7,0.735,0.77,0.3,0.265,0.23,,70%,-0.435,0
0,US02209SBP74,ALTRIA GROUP INC,71.394,USD,N,N,1000000000,1,1000,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,"Consumer, Non-cyclical",Agriculture,MO2 US,MO US,NIL,MO2 US,NR,NIL,NIL,NIL,NIL,NIL,Unrated,BBB,A3,BBB,A3,148.9003695,#N/A Field Not Applicable,148.9003695,N,#N/A Field Not Applicable,BBB,Use Issue rating,BBB,09. BBB,IG,2/4/2061,36.96164384,<=10Y+,10,10. <=10Y+,0.7,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.7,0.7,0.735,0.77,0.3,0.265,0.23,,70%,-0.435,0
0,US02209SAQ66,ALTRIA GROUP INC,82.709,USD,N,N,650000000,1,650,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,"Consumer, Non-cyclical",Agriculture,MO2 US,MO US,NIL,MO2 US,NR,NIL,NIL,NIL,NIL,NIL,Unrated,BBB,A3,BBB,A3,149.7416148,#N/A Field Not Applicable,149.7416148,N,#N/A Field Not Applicable,BBB,Use Issue rating,BBB,09. BBB,IG,5/2/2043,19.18630137,<=10Y+,10,10. <=10Y+,0.7,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.7,0.7,0.735,0.77,0.3,0.265,0.23,,70%,-0.435,0
0,US02209SBD45,ALTRIA GROUP INC,98.172,USD,N,N,3000000000,1,3000,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,"Consumer, Non-cyclical",Agriculture,MO2 US,MO US,NIL,MO2 US,NR,NIL,NIL,NIL,NIL,NIL,Unrated,BBB,A3,BBB,A3,92.15422876,#N/A Field Not Applicable,92.15422876,N,#N/A Field Not Applicable,BBB,Use Issue rating,BBB,09. BBB,IG,2/14/2029,4.967123288,<=5Y,5,05. <=5Y,0.85,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.85,0.85,0.8798,0.9095,0.15,0.1203,0.0905,,85%,-0.7297,0
0,US02209SBF92,ALTRIA GROUP INC,99.486,USD,N,N,2500000000,1,2500,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,"Consumer, Non-cyclical",Agriculture,MO2 US,MO US,NIL,MO2 US,NR,NIL,NIL,NIL,NIL,NIL,Unrated,BBB,A3,BBB,A3,149.9329857,#N/A Field Not Applicable,149.9329857,N,#N/A Field Not Applicable,BBB,Use Issue rating,BBB,09. BBB,IG,2/14/2049,24.98082192,<=10Y+,10,10. <=10Y+,0.7,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.7,0.7,0.735,0.77,0.3,0.265,0.23,,70%,-0.435,0
0,US02209SBG75,ALTRIA GROUP INC,101.28,USD,N,N,500000000,1,500,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,"Consumer, Non-cyclical",Agriculture,MO2 US,MO US,NIL,MO2 US,NR,NIL,NIL,NIL,NIL,NIL,Unrated,BBB,A3,BBB,A3,168.1862921,#N/A Field Not Applicable,168.1862921,N,#N/A Field Not Applicable,BBB,Use Issue rating,BBB,09. BBB,IG,2/14/2059,34.98630137,<=10Y+,10,10. <=10Y+,0.7,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.7,0.7,0.735,0.77,0.3,0.265,0.23,,70%,-0.435,0
0,US023135BZ81,AMAZON.COM INC,83.852,USD,N,N,3000000000,1,3000,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Communications,Internet,#N/A Field Not Applicable,AMZN US,NIL,AMZN US,AA,NIL,A1,A1,AA,A1,A+,AA,A1,AA,A1,45.96577457,#N/A Field Not Applicable,45.96577457,N,#N/A Field Not Applicable,A+,Use Issue rating,A+,05. A+,IG,5/12/2031,7.205479452,<=8Y,8,08. <=8Y,0.8,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.8,0.8,0.84,0.88,0.2,0.16,0.12,,80%,-0.64,0
0,US023135BU94,AMAZON.COM INC,61.411,USD,N,N,2000000000,1,2000,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Communications,Internet,#N/A Field Not Applicable,AMZN US,NIL,AMZN US,AA,NIL,A1,A1,AA,A1,A+,AA,A1,AA,A1,59.69432483,#N/A Field Not Applicable,59.69432483,N,#N/A Field Not Applicable,A+,Use Issue rating,A+,05. A+,IG,6/3/2060,36.28767123,<=10Y+,10,10. <=10Y+,0.75,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.75,0.75,0.7875,0.825,0.25,0.2125,0.175,,75%,-0.5375,0
0,US023135CA22,AMAZON.COM INC,75.015,USD,N,N,2000000000,1,2000,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Communications,Internet,#N/A Field Not Applicable,AMZN US,NIL,AMZN US,AA,NIL,A1,A1,AA,A1,A+,AA,A1,AA,A1,58.6377965,#N/A Field Not Applicable,58.6377965,N,#N/A Field Not Applicable,A+,Use Issue rating,A+,05. A+,IG,5/12/2041,17.21369863,<=10Y+,10,10. <=10Y+,0.75,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.75,0.75,0.7875,0.825,0.25,0.2125,0.175,,75%,-0.5375,0
0,US023135CK04,AMAZON.COM INC,82.464,USD,N,N,1250000000,1,1250,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Communications,Internet,#N/A Field Not Applicable,AMZN US,NIL,AMZN US,AA,NIL,A1,A1,AA,A1,A+,AA,A1,AA,A1,72.99246065,#N/A Field Not Applicable,72.99246065,N,#N/A Field Not Applicable,A+,Use Issue rating,A+,05. A+,IG,4/13/2062,38.14794521,<=10Y+,10,10. <=10Y+,0.75,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.75,0.75,0.7875,0.825,0.25,0.2125,0.175,,75%,-0.5375,0
0,US023135CQ73,AMAZON.COM INC,99.895,USD,N,N,1500000000,1,1500,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Communications,Internet,#N/A Field Not Applicable,AMZN US,NIL,AMZN US,AA,NIL,A1,A1,AA,A1,A+,AA,A1,AA,A1,36.35531045,#N/A Field Not Applicable,36.35531045,N,#N/A Field Not Applicable,A+,Use Issue rating,A+,05. A+,IG,12/1/2029,5.761643836,<=6Y,6,06. <=6Y,0.85,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.85,0.85,0.8798,0.9095,0.15,0.1203,0.0905,,85%,-0.7297,0
0,USU0242AAD47,AMERICAN AIR,97.822,USD,N,N,500000000,1,500,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,"Consumer, Cyclical",Airlines,AMR1 US,AAL US,NIL,AMR1 US,B+,NIL,Ba2,Ba2,B+,Ba2,B+,B-,B3,B-,B3,106.5160998,#N/A Field Not Applicable,106.5160998,N,#N/A Field Not Applicable,B-,Use Issue rating,B-,16. B-,NIG,3/1/2025,1.005479452,<=2Y,2,02. <=2Y,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.4,0.4,0.42,0.44,0.6,0.58,0.56,,40%,0.18,0
0,US025676AM95,AMERICAN EQUITY,96.4,USD,N,N,500000000,1,500,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Financial,Insurance,#N/A Field Not Applicable,AEL US,NIL,AEL US,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,BBB- *-,NIL,BBB-,NIL,177.8094414,#N/A Field Not Applicable,177.8094414,N,#N/A Field Not Applicable,BBB-,Use Issue rating,BBB-,10. BBB-,IG,6/15/2027,3.295890411,<=4Y,4,04. <=4Y,0.85,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.85,0.85,0.8798,0.9095,0.15,0.1203,0.0905,,85%,-0.7297,0
0,US02665WCE93,AMERICAN HONDA F,94.776,USD,N,N,500000000,1,500,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,JP,US,DM,"Consumer, Cyclical",Auto Manufacturers,#N/A Field Not Applicable,2377Z US,NIL,2377Z US,A-,NIL,A3,A3,A-,A3,A-,A-,A3,A-,A3,58.53268691,#N/A Field Not Applicable,58.53268691,N,#N/A Field Not Applicable,A-,Use Issue rating,A-,07. A-,IG,2/15/2028,3.967123288,<=4Y,4,04. <=4Y,0.9,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.9,0.9,0.927,0.9405,0.1,0.073,0.0595,,90%,-0.827,0
0,US02665WEH07,AMERICAN HONDA F,97.765,USD,N,N,700000000,1,700,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,JP,US,DM,"Consumer, Cyclical",Auto Manufacturers,#N/A Field Not Applicable,2377Z US,NIL,2377Z US,A-,NIL,A3,A3,A-,A3,A-,A-,A3,A-,A3,71.71106999,#N/A Field Not Applicable,71.71106999,N,#N/A Field Not Applicable,A-,Use Issue rating,A-,07. A-,IG,4/17/2030,6.136986301,<=7Y,7,07. <=7Y,0.8,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.8,0.8,0.84,0.88,0.2,0.16,0.12,,80%,-0.64,0
0,US026874DL83,AMER INTL GROUP,90.788,USD,N,N,1000000000,1,1000,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Financial,Insurance,#N/A Field Not Applicable,AIG US,NIL,AIG US,BBB+,NIL,Baa2,Baa2,BBB+,Baa2,BBB,BBB+,Baa2,BBB+,Baa2,93.89131244,#N/A Field Not Applicable,93.89131244,N,#N/A Field Not Applicable,BBB,Use Issue rating,BBB,09. BBB,IG,4/1/2048,24.10684932,<=10Y+,10,10. <=10Y+,0.7,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.7,0.7,0.735,0.77,0.3,0.265,0.23,,70%,-0.435,0
